epoch,accuracy,f1_score,learning_rate,loss,val_accuracy,val_f1_score,val_loss
0,0.23298968374729156,0.10964713990688324,9.999999747378752e-05,2.026763916015625,0.2295081913471222,0.04929576814174652,1.9417363405227661
1,0.31134021282196045,0.13430450856685638,9.999999747378752e-05,1.9160579442977905,0.5409836173057556,0.2265692502260208,1.8066779375076294
2,0.3793814480304718,0.1756664216518402,9.999999747378752e-05,1.8030915260314941,0.5573770403862,0.24366086721420288,1.6582814455032349
3,0.4000000059604645,0.18193237483501434,9.999999747378752e-05,1.7172844409942627,0.5573770403862,0.24366086721420288,1.5391913652420044
4,0.4824742376804352,0.2417081594467163,9.999999747378752e-05,1.593746304512024,0.5901639461517334,0.25854238867759705,1.4228166341781616
5,0.5237113237380981,0.2843482196331024,9.999999747378752e-05,1.4776484966278076,0.6393442749977112,0.2788122892379761,1.2905696630477905
6,0.5422680377960205,0.28015512228012085,9.999999747378752e-05,1.3905547857284546,0.6229507923126221,0.3134697377681732,1.1569029092788696
7,0.5690721869468689,0.32974058389663696,9.999999747378752e-05,1.333601951599121,0.7049180269241333,0.38273805379867554,1.0798277854919434
8,0.6144329905509949,0.3342643976211548,9.999999747378752e-05,1.1944502592086792,0.7213114500045776,0.4023420512676239,0.9814634323120117
9,0.6494845151901245,0.4164767861366272,9.999999747378752e-05,1.1136424541473389,0.7377049326896667,0.3986123502254486,0.9083923697471619
10,0.6639175415039062,0.3713463544845581,9.999999747378752e-05,1.082576036453247,0.7377049326896667,0.4047778844833374,0.8265900015830994
11,0.7216494679450989,0.4987497627735138,9.999999747378752e-05,0.9474577307701111,0.7377049326896667,0.4099462330341339,0.7725832462310791
12,0.6845360994338989,0.4499343931674957,9.999999747378752e-05,0.9561300873756409,0.7540983557701111,0.4916324019432068,0.7559605836868286
13,0.7134020328521729,0.46781307458877563,9.999999747378752e-05,0.888134241104126,0.7704917788505554,0.5294071435928345,0.7067967057228088
14,0.7319587469100952,0.49212735891342163,9.999999747378752e-05,0.8272694945335388,0.7868852615356445,0.5650659799575806,0.6770776510238647
15,0.7175257802009583,0.4803118109703064,9.999999747378752e-05,0.829548716545105,0.8032786846160889,0.5428270101547241,0.6106748580932617
16,0.7505154609680176,0.5384758710861206,9.999999747378752e-05,0.7832439541816711,0.868852436542511,0.6449946165084839,0.5674300789833069
17,0.7608247399330139,0.539444088935852,9.999999747378752e-05,0.7338871955871582,0.8524590134620667,0.6325665712356567,0.5343224406242371
18,0.7505154609680176,0.5954943895339966,9.999999747378752e-05,0.7135754823684692,0.868852436542511,0.6449946165084839,0.494044691324234
19,0.7567010521888733,0.5793951153755188,9.999999747378752e-05,0.7008777260780334,0.9016393423080444,0.6986110806465149,0.47167569398880005
20,0.7979381680488586,0.6301050186157227,9.999999747378752e-05,0.6487084031105042,0.8852459192276001,0.6698863506317139,0.45187222957611084
21,0.808247447013855,0.5971003770828247,9.999999747378752e-05,0.6585544347763062,0.8852459192276001,0.6704906821250916,0.42427894473075867
22,0.8247422575950623,0.7000027894973755,9.999999747378752e-05,0.5731987357139587,0.9180327653884888,0.8279099464416504,0.4008011817932129
23,0.8268041014671326,0.6969596147537231,9.999999747378752e-05,0.6136308908462524,0.8852459192276001,0.6818782687187195,0.38820502161979675
24,0.8226804137229919,0.6846685409545898,9.999999747378752e-05,0.5846958160400391,0.8852459192276001,0.6704906821250916,0.41202718019485474
