epoch,accuracy,f1_score,learning_rate,loss,val_accuracy,val_f1_score,val_loss
16,0.9319587349891663,0.8830083608627319,0.0010000000474974513,0.17708049714565277,0.9508196711540222,0.9592397212982178,0.17143428325653076
17,0.954639196395874,0.934208869934082,0.0010000000474974513,0.14761924743652344,0.9836065769195557,0.9836363196372986,0.04047919809818268
18,0.9670103192329407,0.9577710628509521,0.0010000000474974513,0.1050834059715271,0.9836065769195557,0.9836363196372986,0.06368272751569748
19,0.9649484753608704,0.9492413401603699,0.0010000000474974513,0.11025877296924591,0.9836065769195557,0.9836363196372986,0.04276996850967407
20,0.9752577543258667,0.9752031564712524,0.0010000000474974513,0.08042117208242416,0.9836065769195557,0.9836363196372986,0.07542625069618225
21,0.9711340069770813,0.9485657215118408,0.0005000000237487257,0.10338551551103592,0.9672130942344666,0.9684847593307495,0.07868561893701553
22,0.9670103192329407,0.9480204582214355,0.0005000000237487257,0.10041884332895279,0.9836065769195557,0.9836363196372986,0.04229981079697609
23,0.9752577543258667,0.9633123874664307,0.0005000000237487257,0.06707149744033813,0.9836065769195557,0.9836363196372986,0.04337115213274956
24,0.9876288771629333,0.9802437424659729,0.0002500000118743628,0.0391521193087101,0.9836065769195557,0.9836363196372986,0.04309798777103424
25,0.9814432859420776,0.9666036367416382,0.0002500000118743628,0.062036629766225815,0.9672130942344666,0.9684847593307495,0.04263786971569061
26,0.985567033290863,0.9804312586784363,0.0002500000118743628,0.05456233769655228,0.9836065769195557,0.9848483800888062,0.0357949398458004
27,0.991752564907074,0.9901371598243713,0.0002500000118743628,0.03612871840596199,1.0,0.9999999403953552,0.021734504029154778
28,0.977319598197937,0.9488211870193481,0.0002500000118743628,0.06510257720947266,0.9836065769195557,0.9836363196372986,0.019538981840014458
29,0.9793814420700073,0.9741091728210449,0.0002500000118743628,0.048568014055490494,0.9836065769195557,0.9836363196372986,0.022867664694786072
30,0.985567033290863,0.9758729934692383,0.0002500000118743628,0.04633897542953491,0.9836065769195557,0.9836363196372986,0.01930394396185875
31,0.977319598197937,0.9671733975410461,0.0002500000118743628,0.0516250878572464,0.9836065769195557,0.9836363196372986,0.01840285211801529
32,0.9876288771629333,0.9707971215248108,0.0002500000118743628,0.05280694738030434,0.9836065769195557,0.9836363196372986,0.018506044521927834
33,0.983505129814148,0.9839086532592773,0.0002500000118743628,0.046656861901283264,0.9836065769195557,0.9836363196372986,0.023343071341514587
34,0.977319598197937,0.9708834290504456,0.0002500000118743628,0.059186216443777084,0.9836065769195557,0.9836363196372986,0.03909018635749817
35,0.9958763122558594,0.9962962865829468,0.0001250000059371814,0.02537808008491993,0.9836065769195557,0.9836363196372986,0.029187995940446854
36,0.9896907210350037,0.9741113185882568,0.0001250000059371814,0.04229055345058441,0.9836065769195557,0.9836363196372986,0.026914333924651146
37,0.991752564907074,0.9847376346588135,0.0001250000059371814,0.04287760332226753,0.9836065769195557,0.9836363196372986,0.02335401251912117
38,0.9876288771629333,0.9738277196884155,6.25000029685907e-05,0.035166215151548386,0.9836065769195557,0.9836363196372986,0.017921779304742813
39,0.9896907210350037,0.9882850646972656,6.25000029685907e-05,0.03680507838726044,0.9836065769195557,0.9836363196372986,0.017583316192030907
40,0.983505129814148,0.9839280843734741,6.25000029685907e-05,0.04698789119720459,1.0,0.9999999403953552,0.01577070541679859
41,0.9876288771629333,0.9859728813171387,6.25000029685907e-05,0.034082721918821335,0.9836065769195557,0.9836363196372986,0.020437033846974373
42,0.983505129814148,0.9744601845741272,6.25000029685907e-05,0.04551869258284569,0.9836065769195557,0.9836363196372986,0.021037248894572258
43,0.9814432859420776,0.9727593660354614,6.25000029685907e-05,0.043937817215919495,0.9836065769195557,0.9836363196372986,0.020476283505558968
44,0.9876288771629333,0.9789347052574158,3.125000148429535e-05,0.03806448355317116,0.9836065769195557,0.9836363196372986,0.02011122554540634
45,0.9896907210350037,0.9926233291625977,3.125000148429535e-05,0.03731909021735191,0.9836065769195557,0.9836363196372986,0.01813279464840889
46,0.985567033290863,0.9726666212081909,3.125000148429535e-05,0.0356658473610878,0.9836065769195557,0.9836363196372986,0.01922474056482315
47,0.9876288771629333,0.9622220993041992,1.5625000742147677e-05,0.038006722927093506,0.9836065769195557,0.9836363196372986,0.018999973312020302
48,0.9896907210350037,0.9673941135406494,1.5625000742147677e-05,0.04493117332458496,0.9836065769195557,0.9836363196372986,0.019215177744627
49,0.9876288771629333,0.9808664321899414,1.5625000742147677e-05,0.038323380053043365,0.9836065769195557,0.9836363196372986,0.019641757011413574
