epoch,accuracy,f1_score,learning_rate,loss,val_accuracy,val_f1_score,val_loss
0,0.25154638290405273,0.11370871961116791,0.0010000000474974513,1.9299324750900269,0.3442623019218445,0.12863142788410187,1.7620198726654053
1,0.3814432919025421,0.21535907685756683,0.0010000000474974513,1.7281808853149414,0.5737704634666443,0.25363245606422424,1.431282877922058
2,0.5216494798660278,0.2609386146068573,0.0010000000474974513,1.4626117944717407,0.6393442749977112,0.28603696823120117,1.142791748046875
3,0.5443298816680908,0.31053653359413147,0.0010000000474974513,1.3190944194793701,0.6721311211585999,0.4806699752807617,1.0622148513793945
4,0.6041237115859985,0.383176326751709,0.0010000000474974513,1.1047229766845703,0.7540983557701111,0.4623016119003296,0.7653574347496033
5,0.6597937941551208,0.4373774528503418,0.0010000000474974513,1.017506718635559,0.7868852615356445,0.6101189851760864,0.687584400177002
6,0.7072165012359619,0.5261824131011963,0.0010000000474974513,0.8683674931526184,0.8360655903816223,0.7021029591560364,0.6011950969696045
7,0.7257732152938843,0.5567367076873779,0.0010000000474974513,0.7440205812454224,0.9016393423080444,0.8029099702835083,0.41835278272628784
8,0.7690721750259399,0.5989483594894409,0.0010000000474974513,0.7175605297088623,0.8852459192276001,0.7810966372489929,0.40452879667282104
9,0.7546391487121582,0.5968297719955444,0.0010000000474974513,0.7080060839653015,0.9508196711540222,0.8391744494438171,0.33311745524406433
10,0.7855669856071472,0.6308531165122986,0.0010000000474974513,0.6285179257392883,0.9508196711540222,0.8340151309967041,0.26618555188179016
11,0.8185567259788513,0.6505282521247864,0.0010000000474974513,0.5185243487358093,0.9016393423080444,0.7951681613922119,0.2774961292743683
12,0.8350515365600586,0.7089978456497192,0.0010000000474974513,0.5129708051681519,0.9016393423080444,0.7951681613922119,0.2533862590789795
13,0.8412371277809143,0.6891275644302368,0.0010000000474974513,0.4539630115032196,0.9180327653884888,0.8082237243652344,0.25107401609420776
14,0.8432989716529846,0.6845690011978149,0.0010000000474974513,0.45723530650138855,0.9344262480735779,0.8305712938308716,0.21276608109474182
15,0.8556700944900513,0.7358360290527344,0.0010000000474974513,0.37300723791122437,0.9016393423080444,0.7973187565803528,0.20230014622211456
16,0.88453608751297,0.7515580654144287,0.0010000000474974513,0.3394593298435211,0.9508196711540222,0.9602900743484497,0.1451304852962494
17,0.8742268085479736,0.7156991362571716,0.0010000000474974513,0.3631592392921448,0.9508196711540222,0.8340151309967041,0.16055452823638916
18,0.8824742436408997,0.7700350880622864,0.0010000000474974513,0.3196374773979187,0.9672130942344666,0.9684847593307495,0.1334500014781952
19,0.88453608751297,0.7665841579437256,0.0010000000474974513,0.333818644285202,0.9508196711540222,0.8388694524765015,0.15373164415359497
20,0.8948453664779663,0.8161891102790833,0.0010000000474974513,0.2902410328388214,0.9508196711540222,0.8388694524765015,0.14184151589870453
21,0.8948453664779663,0.7659544348716736,0.0010000000474974513,0.2831421196460724,0.9672130942344666,0.9684847593307495,0.13772553205490112
22,0.9010308980941772,0.8343839645385742,0.0005000000237487257,0.24740147590637207,0.9672130942344666,0.9684847593307495,0.12197596579790115
23,0.9030928015708923,0.7566598653793335,0.0005000000237487257,0.250725656747818,0.9672130942344666,0.9684847593307495,0.11535520851612091
24,0.8948453664779663,0.8074809908866882,0.0005000000237487257,0.24608030915260315,0.9508196711540222,0.9502330422401428,0.0975176990032196
25,0.9113401770591736,0.8118306994438171,0.0005000000237487257,0.2481066733598709,0.9836065769195557,0.9836363196372986,0.10175564885139465
26,0.9092783331871033,0.8208083510398865,0.0005000000237487257,0.2513054609298706,0.9672130942344666,0.9684847593307495,0.12914493680000305
27,0.9195876121520996,0.8503793478012085,0.0005000000237487257,0.22645676136016846,0.9672130942344666,0.9684847593307495,0.1006440818309784
28,0.9278350472450256,0.8823224306106567,0.0002500000118743628,0.21343378722667694,0.9672130942344666,0.9684847593307495,0.09599582850933075
29,0.9257732033729553,0.8517970442771912,0.0002500000118743628,0.1893317997455597,0.9672130942344666,0.9684847593307495,0.10081606358289719
30,0.929896891117096,0.8830050230026245,0.0002500000118743628,0.19557173550128937,0.9672130942344666,0.9684847593307495,0.09335527569055557
31,0.923711359500885,0.8585114479064941,0.0002500000118743628,0.1887313276529312,0.9672130942344666,0.9684847593307495,0.09254086017608643
32,0.9443299174308777,0.8519428968429565,0.0002500000118743628,0.16520294547080994,0.9672130942344666,0.9684847593307495,0.0956796258687973
33,0.938144326210022,0.865999698638916,0.0002500000118743628,0.1784227043390274,0.9672130942344666,0.9684847593307495,0.11431650072336197
34,0.9195876121520996,0.8697813749313354,0.0002500000118743628,0.23297181725502014,0.9672130942344666,0.9684847593307495,0.09370531886816025
35,0.929896891117096,0.825473427772522,0.0001250000059371814,0.15718653798103333,0.9672130942344666,0.9684847593307495,0.09616636484861374
36,0.938144326210022,0.8914675116539001,0.0001250000059371814,0.1739128828048706,0.9672130942344666,0.9684847593307495,0.10419914126396179
37,0.9319587349891663,0.8483517169952393,0.0001250000059371814,0.1719512641429901,0.9672130942344666,0.9684847593307495,0.08627974987030029
38,0.9443299174308777,0.8459553718566895,0.0001250000059371814,0.14919224381446838,0.9672130942344666,0.9684847593307495,0.09296876192092896
39,0.9360824823379517,0.8664230108261108,0.0001250000059371814,0.1665782481431961,0.9672130942344666,0.9684847593307495,0.09373903274536133
40,0.9360824823379517,0.8581942319869995,0.0001250000059371814,0.16304001212120056,0.9672130942344666,0.9684847593307495,0.08633603155612946
41,0.9484536051750183,0.9045424461364746,6.25000029685907e-05,0.15333405137062073,0.9672130942344666,0.9684847593307495,0.0863674059510231
42,0.929896891117096,0.8613564372062683,6.25000029685907e-05,0.16853880882263184,0.9672130942344666,0.9684847593307495,0.09324408322572708
43,0.9319587349891663,0.892361044883728,6.25000029685907e-05,0.16103100776672363,0.9672130942344666,0.9684847593307495,0.08546120673418045
44,0.9216494560241699,0.847338080406189,6.25000029685907e-05,0.20970389246940613,0.9672130942344666,0.9684847593307495,0.0927903801202774
45,0.9134020805358887,0.8207641243934631,6.25000029685907e-05,0.2044198364019394,0.9672130942344666,0.9684847593307495,0.10260266065597534
46,0.929896891117096,0.8743491172790527,6.25000029685907e-05,0.16287699341773987,0.9672130942344666,0.9684847593307495,0.09219668805599213
47,0.929896891117096,0.8604033589363098,3.125000148429535e-05,0.19371017813682556,0.9672130942344666,0.9684847593307495,0.09110219031572342
48,0.9278350472450256,0.8615307807922363,3.125000148429535e-05,0.16857928037643433,0.9672130942344666,0.9684847593307495,0.0886605978012085
49,0.9505154490470886,0.9016751050949097,3.125000148429535e-05,0.14856503903865814,0.9672130942344666,0.9684847593307495,0.08858830481767654
